month,day,land_atmosphere,sea_atmosphere,precipitation,temperature,humidity,wind_speed,wind_direction,snow_falling,melted_snow,snow_depth
2,28,1018.4,1021.8,0,-3.7,68,4.3,157.5,0,2,63
3,1,990,993.2,35,0,85,10.6,157.5,26,-24,87
3,2,986.8,990,9,0,71,16.1,315,7,-2,89
3,3,1009.1,1012.4,0.5,0.9,68,7.5,315,0,3,86
3,4,1008.5,1011.7,2.5,4.4,66,8.5,292.5,0,8,78
3,5,1014.7,1018,0,-1.4,57,7,315,1,9,69
3,6,1019.6,1023,1.5,-4.7,59,8.4,315,2,-2,71
3,7,1031.5,1034.9,0,-4,49,5.9,292.5,0,2,69
3,8,1022.7,1026,10,0.9,73,10.7,157.5,0,1,68
3,9,1004.4,1007.7,24.5,2.9,85,10.7,157.5,3,5,63
3,10,1016.9,1020.2,0,0,57,9,315,0,0,63
3,11,1015.1,1018.4,0.5,0.3,61,4.9,135,1,2,61
3,12,1015.4,1018.7,2,0.8,71,8.5,315,2,-1,62
3,13,1009.9,1013.2,0.5,2.8,69,8.3,157.5,0,3,59
3,14,1012.4,1015.7,0,3.8,70,9.3,315,0,3,56
3,15,1006.1,1009.4,7,4.4,82,11.8,157.5,1,3,53
3,16,1012.9,1016.2,15,-1.2,74,11,337.5,21,-15,68
3,17,1020.5,1023.8,2,-1,57,5.8,247.5,3,-3,71
3,18,1015,1018.2,0,4,56,6.7,225,0,19,52
3,19,1010.1,1013.3,0.5,2.1,51,12.4,315,0,5,47
3,20,1020.7,1024,4.5,-1.7,66,8,337.5,7,-4,51
3,21,1019,1022.3,0,-0.7,55,7.4,157.5,0,3,48
3,22,1006.9,1010.1,0,3.2,59,6.6,315,0,3,45
3,23,1008.9,1012.2,0,2.3,55,7.6,337.5,0,3,42
3,24,1012.2,1015.4,0,4.5,51,5.9,202.5,0,2,40
3,25,1009.1,1012.3,0.5,6.9,55,7.4,180,0,5,35
3,26,1011.7,1014.9,0,5.5,68,8.2,337.5,0,7,28
3,27,1012.3,1015.5,0,6.7,56,9.3,112.5,0,4,24
3,28,1005,1008.2,0,10.8,59,8.3,247.5,0,9,15
3,29,1009.1,1012.3,0,7.8,55,8,337.5,0,12,3
3,30,1017.5,1020.7,0,5.5,42,8.7,315,0,3,0
3,31,1015,1018.2,0,8,40,4.4,292.5,0,0,0
4,1,1015,1018.3,3.5,6.2,76,4.5,337.5,0,0,0
4,2,1013.7,1017,0,7,65,10.2,135,0,0,0
4,3,1008.9,1012.1,1,6.5,80,8.8,135,0,0,0
4,4,1010.7,1013.9,0.5,5,35,12.3,315,0,0,0
4,5,1014.1,1017.4,0,2.9,35,10.1,292.5,0,0,0
4,6,1007.5,1010.8,0,2.1,65,6.3,157.5,0,0,0
4,7,997,1000.2,1.5,2.7,76,7,315,0,0,0
4,8,1003.5,1006.7,3,4.4,58,6.9,225,2,-2,2
4,9,1006.5,1009.7,1,4.5,57,8.1,225,0,2,0
4,10,1015.1,1018.4,2.5,7.2,41,8.4,315,0,0,0
4,11,999.6,1002.7,8,8.5,65,14.9,180,0,0,0
4,12,1002.3,1005.5,1.5,7.9,59,8.5,337.5,0,0,0
4,13,1016.8,1020.1,0.5,4.4,55,8.9,315,0,0,0
4,14,1015,1018.3,0.5,5.5,58,9.2,157.5,0,0,0
4,15,995.4,998.6,11,4.2,84,6.5,337.5,0,0,0
4,16,1010.7,1013.9,0.5,6.3,59,7.3,315,0,0,0
4,17,1018.6,1021.8,0,10.1,43,5,225,0,0,0
4,18,1012.2,1015.4,0,10.6,53,6.3,337.5,0,0,0
4,19,1009.6,1012.7,0,11.1,51,7,337.5,0,0,0
4,20,1012.4,1015.6,0,12.7,66,7.8,337.5,0,0,0
4,21,1007.2,1010.3,0,15.8,52,7,0,0,0,0
4,22,1017.6,1020.8,0,9.8,63,7.7,315,0,0,0
4,23,1021.9,1025.1,0,9.6,51,6.6,337.5,0,0,0
4,24,1014.9,1018.1,0,10.3,61,8.4,157.5,0,0,0
4,25,1006.1,1009.3,1.5,10.1,62,3.7,90,0,0,0
4,26,999.3,1002.4,0,11.2,55,9.6,337.5,0,0,0
4,27,1003.9,1007,0,9,46,11.6,315,0,0,0
4,28,1004.9,1008.1,0,10.1,31,9,292.5,0,0,0
4,29,1006.2,1009.3,0,13.3,48,8.3,157.5,0,0,0
4,30,1007.3,1010.4,0,17.5,46,8.4,135,0,0,0
5,1,1013.6,1016.8,0,11.6,76,6.9,337.5,0,0,0
5,2,1012.1,1015.3,0,11.4,63,6.5,157.5,0,0,0
5,3,999,1002.1,15.5,12.5,81,10.9,157.5,0,0,0
5,4,1001,1004.1,0,11.5,58,8.9,157.5,0,0,0
5,5,1004.6,1007.8,0,9.3,64,5.5,135,0,0,0
5,6,1007.8,1011,14.5,8.6,80,5.6,157.5,0,0,0
5,7,1009.2,1012.4,0,10.4,69,9,337.5,0,0,0
5,8,1014.7,1017.9,0,9.3,69,6.9,337.5,0,0,0
5,9,1017.7,1020.9,0,9.1,62,6.4,157.5,0,0,0
5,10,1013.2,1016.4,0,9.1,64,7.6,337.5,0,0,0
5,11,1003.1,1006.2,0.5,13.9,59,6.1,0,0,0,0
5,12,1006.9,1010,0,15.9,54,5.1,337.5,0,0,0
5,13,1005,1008.1,4,14.1,69,10.9,157.5,0,0,0
5,14,1002.4,1005.5,1,10.8,89,8.8,337.5,0,0,0
5,15,1004.5,1007.6,0,16.7,60,4.7,135,0,0,0
5,16,1000.8,1003.8,0,19.3,57,8,180,0,0,0
5,17,1001.8,1004.9,0,14.7,60,11.9,315,0,0,0
5,18,1007.9,1011.1,9.5,10.5,65,8.4,157.5,0,0,0
5,19,1009.4,1012.6,15.5,10.1,69,5.5,315,0,0,0
5,20,1014.1,1017.3,0,13.3,48,12.1,337.5,0,0,0
5,21,1012.9,1016.1,0,15.7,54,5.2,337.5,0,0,0
5,22,1012.2,1015.3,0,18.9,38,7,247.5,0,0,0
5,23,1003,1006.1,0,17.3,46,9.5,157.5,0,0,0
5,24,1001.1,1004.2,0,15.3,49,6.8,315,0,0,0
5,25,998.7,1001.8,0,13.4,62,7.5,157.5,0,0,0
5,26,1008.4,1011.6,0,11.5,66,9.2,315,0,0,0
5,27,1009.9,1013.1,0,12.4,63,6.7,337.5,0,0,0
5,28,1009.8,1012.9,0,14.7,58,4.1,337.5,0,0,0
5,29,1011.1,1014.2,0,16.5,58,7.2,337.5,0,0,0
5,30,1008.1,1011.1,0,19.8,52,9,157.5,0,0,0
5,31,1003.7,1006.8,5.5,17.1,83,7.7,157.5,0,0,0
6,1,1006.9,1010,0,15.1,77,8.1,337.5,0,0,0
6,2,1009.5,1012.6,0,16.8,62,6,112.5,0,0,0
6,3,1009.7,1012.7,0,19.6,56,7,157.5,0,0,0
6,4,1010.9,1014,0,22,49,5.6,337.5,0,0,0
6,5,1010.7,1013.8,0,21.6,51,6.5,157.5,0,0,0
6,6,1008.7,1011.7,0,22.1,48,7.1,315,0,0,0
6,7,1007.2,1010.3,0,20.9,57,6.5,0,0,0,0
6,8,1003.5,1006.6,30.5,14.8,91,6.6,337.5,0,0,0
6,9,1005.3,1008.4,0,11.7,70,9.5,315,0,0,0
6,10,1010.6,1013.7,0,12.5,59,11.1,157.5,0,0,0
6,11,1005,1008.2,0,14.1,71,10.5,157.5,0,0,0
6,12,997.8,1000.9,54.5,11.2,92,4.9,67.5,0,0,0
6,13,1000.2,1003.4,8,9.4,87,8,337.5,0,0,0
6,14,1008.9,1012.1,0,10.5,64,10.7,315,0,0,0
6,15,1012,1015.2,0,12.4,59,5.7,337.5,0,0,0
6,16,1012,1015.2,0,14,66,5.2,315,0,0,0
6,17,1011.4,1014.6,0.5,13.2,66,7.9,157.5,0,0,0
6,18,1008.8,1012,0.5,15.4,70,9.1,157.5,0,0,0
6,19,1006.7,1009.7,0,19.4,65,12.2,157.5,0,0,0
6,20,1002.2,1005.3,7,17.1,78,13.7,157.5,0,0,0
6,21,996.5,999.5,3,17.7,70,10.8,180,0,0,0
6,22,996.9,999.9,0.5,19,65,7.5,270,0,0,0
6,23,996,999,0,21.6,50,10.2,180,0,0,0
6,24,998,1001,0,16.6,73,10.1,315,0,0,0
6,25,1009.6,1012.7,1.5,13.5,69,9.1,315,0,0,0
6,26,1010.6,1013.7,0,15.9,63,8,135,0,0,0
6,27,994.2,997.3,35,17.9,88,7.5,157.5,0,0,0
6,28,998.6,1001.6,0,19.1,82,6.6,157.5,0,0,0
6,29,1002.1,1005.1,0.5,20.8,81,8.3,157.5,0,0,0
6,30,1011.1,1014.1,0,22,77,5.8,337.5,0,0,0
7,1,1012.8,1015.9,5,22.4,89,4.3,337.5,0,0,0
7,2,1010,1013,38.5,22,90,5.8,135,0,0,0
7,3,1003.3,1006.3,6,22.1,91,5.6,157.5,0,0,0
7,4,1000,1003,8,20.9,91,5.3,90,0,0,0
7,5,1000.6,1003.7,61,14.1,86,5.4,337.5,0,0,0
7,6,1012.3,1015.4,0,14.7,64,4.8,135,0,0,0
7,7,1014,1017.1,0,15,69,7.7,157.5,0,0,0
7,8,1014.7,1017.8,0,18.6,67,4.7,112.5,0,0,0
7,9,1015.7,1018.8,0,19.4,72,6.4,315,0,0,0
7,10,1014.1,1017.2,19.5,19.7,82,4.1,337.5,0,0,0
7,11,1010.4,1013.5,9.5,18,83,9.6,337.5,0,0,0
7,12,1007.7,1010.8,0,20.8,71,4.9,90,0,0,0
7,13,1004.3,1007.4,0.5,20.4,80,3.9,337.5,0,0,0
7,14,1007,1010,0.5,22.8,76,8.9,157.5,0,0,0
7,15,1003.6,1006.6,6.5,20.3,84,9.1,157.5,0,0,0
7,16,1006.6,1009.6,0.5,18.7,86,4.9,337.5,0,0,0
7,17,1006.9,1009.9,0,20.1,76,5,337.5,0,0,0
7,18,1007.8,1010.9,0,20.9,76,4.4,0,0,0,0
7,19,1007.6,1010.6,0,21.4,80,5.8,112.5,0,0,0
7,20,1005.6,1008.6,0,25.1,75,6.6,112.5,0,0,0
7,21,1003,1006,0,24.8,77,4.2,67.5,0,0,0
7,22,1003.2,1006.2,0,20.7,78,10.2,315,0,0,0
7,23,1004.4,1007.5,0,20.1,72,7.5,337.5,0,0,0
7,24,1005.1,1008.1,0,21.2,70,7.6,337.5,0,0,0
7,25,1006.6,1009.6,0,24,71,4.9,90,0,0,0
7,26,1006.5,1009.5,0,24.6,74,8,157.5,0,0,0
7,27,1006.7,1009.7,0,24.8,72,4.8,0,0,0,0
7,28,1007.1,1010.1,0,24.7,69,9.9,157.5,0,0,0
7,29,1007.5,1010.5,0,27.3,73,11.5,157.5,0,0,0
7,30,1005.1,1008,0,27.1,73,9.2,157.5,0,0,0
7,31,1000.3,1003.3,0,27.9,72,7.1,135,0,0,0
8,1,997.2,1000.2,0,25.5,67,9.9,337.5,0,0,0
8,2,1002,1005,0,24.5,61,8.1,337.5,0,0,0
8,3,1003.7,1006.7,0,23.1,72,9.6,337.5,0,0,0
8,4,1005.4,1008.4,0,21.3,66,7.1,315,0,0,0
8,5,1004.4,1007.5,0,20.4,73,7.6,157.5,0,0,0
8,6,1007.6,1010.7,0,21.2,67,5.9,337.5,0,0,0
8,7,1012.1,1015.1,0,19.9,64,10.4,157.5,0,0,0
8,8,1009.1,1012.2,0,22.3,63,6.8,157.5,0,0,0
8,9,1003.5,1006.5,2.5,22.5,86,4.3,112.5,0,0,0
8,10,999,1002,17,22.6,91,4.4,315,0,0,0
8,11,1002.1,1005.1,24.5,20.5,94,4.2,337.5,0,0,0
8,12,1006.9,1010,0.5,22.9,80,4.8,337.5,0,0,0
8,13,1008.3,1011.3,29,22.4,88,5.6,337.5,0,0,0
8,14,1008.5,1011.5,7,21.2,91,6,157.5,0,0,0
8,15,1008.1,1011.2,31.5,20.3,97,5.4,0,0,0,0
8,16,1001.1,1004.2,44,16.9,93,7.5,67.5,0,0,0
8,17,1006,1009.1,7,16,74,11.3,337.5,0,0,0
8,18,1009.4,1012.5,0,17.5,70,7.4,337.5,0,0,0
8,19,1008.7,1011.7,3.5,19.3,77,5.1,157.5,0,0,0
8,20,1009.1,1012.1,0,22.3,77,5.2,337.5,0,0,0
8,21,1007.4,1010.4,6,21.8,81,9.2,157.5,0,0,0
8,22,1004.3,1007.2,9,25.2,81,6.8,157.5,0,0,0
8,23,1009.6,1012.6,0,24.2,69,5.1,0,0,0,0
8,24,1005,1008,8,22.1,83,4.4,112.5,0,0,0
8,25,1001.7,1004.7,24,20.6,87,12.8,157.5,0,0,0
8,26,1003.6,1006.6,0,21,82,7.3,337.5,0,0,0
8,27,1010.3,1013.4,1,18.9,82,7.4,315,0,0,0
8,28,1013.4,1016.5,0,19.8,78,8.5,157.5,0,0,0
8,29,1013.1,1016.2,0,19.4,74,9.5,157.5,0,0,0
8,30,1004.9,1007.9,11.5,19.9,88,10.7,157.5,0,0,0
8,31,1002.4,1005.4,2.5,20.4,89,6.9,337.5,0,0,0
9,1,1007.8,1010.9,0.5,19.5,76,9.8,315,0,0,0
9,2,1012.2,1015.3,0,19,65,6.1,157.5,0,0,0
9,3,1010.4,1013.5,1.5,19.7,82,10.2,157.5,0,0,0
9,4,1001.3,1004.3,3.5,23,78,16.1,135,0,0,0
9,5,990.9,993.8,35,24.8,70,18.4,157.5,0,0,0
9,6,999.9,1002.9,0,23.3,64,9.2,202.5,0,0,0
9,7,1001,1004,0,22.5,74,11.7,180,0,0,0
9,8,1006.2,1009.2,0,21.3,65,6.3,292.5,0,0,0
9,9,1015.9,1019,0,18.3,63,5.6,0,0,0,0
9,10,1017.8,1020.9,0,16,62,3.6,0,0,0,0
9,11,1020.2,1023.4,0,15.6,65,7.1,337.5,0,0,0
9,12,1020.9,1024,0,16.5,67,9.9,157.5,0,0,0
9,13,1016.9,1020,0.5,18.8,75,10,157.5,0,0,0
9,14,1014.4,1017.4,0.5,21,76,6,337.5,0,0,0
9,15,1012.7,1015.8,0,20.5,71,5.2,157.5,0,0,0
9,16,1008.8,1011.8,0,21.3,72,6,157.5,0,0,0
9,17,1005.7,1008.8,0,21.1,58,7.1,315,0,0,0
9,18,1007.3,1010.3,0,19.7,50,9.7,315,0,0,0
9,19,1007.7,1010.8,0,18.5,51,9.7,315,0,0,0
9,20,1010.3,1013.3,0,17.7,55,7.4,315,0,0,0
9,21,1013.6,1016.7,0,18.1,62,7.1,157.5,0,0,0
9,22,1010.1,1013.2,3,17.1,70,10.3,157.5,0,0,0
9,23,1011,1014.1,0,18.5,80,8.7,315,0,0,0
9,24,1010.4,1013.5,1.5,19.2,76,7.5,157.5,0,0,0
9,25,1013.1,1016.2,0,17,63,7.2,337.5,0,0,0
9,26,1017.2,1020.3,1.5,15.1,72,7.2,315,0,0,0
9,27,1016.2,1019.4,0,15.3,70,5.5,157.5,0,0,0
9,28,1014.3,1017.4,1,15.3,79,4.5,292.5,0,0,0
9,29,1015.8,1019,0,15.6,72,3,292.5,0,0,0
9,30,1006.1,1009.2,1,16.8,83,4.7,112.5,0,0,0
10,1,987.9,990.9,16.5,18,83,8.5,315,0,0,0
10,2,1002.9,1006,10.5,15.3,68,12.5,337.5,0,0,0
10,3,1014.7,1017.8,1,15.2,64,7.3,225,0,0,0
10,4,1023.8,1027,0,14.7,60,8.2,315,0,0,0
10,5,1022.9,1026.1,0,14.7,67,4,90,0,0,0
10,6,1013.3,1016.4,9.5,15.8,79,5.6,135,0,0,0
10,7,998.9,1002,22.5,15,92,11.5,315,0,0,0
10,8,1010.2,1013.3,0,16.5,72,5.8,247.5,0,0,0
10,9,1013.3,1016.5,2.5,15.2,62,6.1,337.5,0,0,0
10,10,1015,1018.1,0,13.4,64,10.5,157.5,0,0,0
10,11,1011.4,1014.5,1,16.2,80,10.2,157.5,0,0,0
10,12,1010.7,1013.8,8.5,14.1,75,11.2,315,0,0,0
10,13,1020.8,1024,0.5,13.5,73,7.3,337.5,0,0,0
10,14,1018.7,1021.9,1.5,12.3,80,7.7,157.5,0,0,0
10,15,1013.9,1017,0.5,14,73,6.3,157.5,0,0,0
10,16,1010,1013.2,0.5,12.2,70,5,270,0,0,0
10,17,1010,1013.2,0,10.2,61,8.1,337.5,0,0,0
10,18,1014.6,1017.8,2.5,10.2,72,7.7,315,0,0,0
10,19,1018.3,1021.5,0,9.6,71,3.5,0,0,0,0
10,20,1016.2,1019.4,0,10.8,70,6.2,337.5,0,0,0
10,21,1016.5,1019.7,0,12.2,71,8.3,315,0,0,0
10,22,1020.8,1024,0,11.6,74,4.3,135,0,0,0
10,23,1019.1,1022.3,0,14,80,10.3,157.5,0,0,0
10,24,1010.9,1014,17.5,14.5,75,11.3,157.5,0,0,0
10,25,1013.9,1017.1,0.5,13,61,8.6,247.5,0,0,0
10,26,1015.6,1018.8,0,12.4,70,9.9,180,0,0,0
10,27,1000.5,1003.6,60.5,14.2,75,10.4,157.5,0,0,0
10,28,1003.5,1006.6,1.5,10.2,70,4.9,0,0,0,0
10,29,999,1002.2,13.5,10.6,62,12,180,0,0,0
10,30,1001.7,1004.9,4,7.2,66,7.4,247.5,0,0,0
10,31,1003.5,1006.7,12,6.6,84,7.3,292.5,0,0,0
11,1,1013.6,1016.8,7.5,7.5,89,5.9,337.5,0,0,0
11,2,1019.8,1023.1,0,9,77,5.7,337.5,0,0,0
11,3,1018.6,1021.8,0,9.3,74,2.9,157.5,0,0,0
11,4,1016.7,1019.9,0.5,10.9,70,5.4,247.5,0,0,0
11,5,1019.1,1022.3,0,11.2,82,2.9,315,0,0,0
11,6,1020.1,1023.3,0,10.9,79,5.4,337.5,0,0,0
11,7,1024.7,1028,1,8,61,6.2,337.5,0,0,0
11,8,1025.6,1028.8,2.5,7.3,77,4.9,135,0,0,0
11,9,1016,1019.2,3.5,12.2,82,12.5,157.5,0,0,0
11,10,1012.5,1015.7,2,13.7,66,11,157.5,0,0,0
11,11,1013.5,1016.7,0,8.9,67,4.8,202.5,0,0,0
11,12,1011.3,1014.5,0,8.8,61,5.2,247.5,0,0,0
11,13,1012.7,1015.9,6,6.7,78,6.7,337.5,0,0,0
11,14,1015.9,1019.2,5,5.1,86,4.2,247.5,0,0,0
11,15,1018.7,1021.9,2.5,6.6,73,6.5,315,0,0,0
11,16,1014.3,1017.5,3.5,9.3,63,7.1,315,0,0,0
11,17,1013.8,1017.1,1,5,58,7,292.5,0,0,0
11,18,1014.6,1017.8,0,6.3,54,6.8,315,0,0,0
11,19,1011.4,1014.7,4.5,5.7,76,7.3,315,0,0,0
11,20,1014.8,1018,1,4,65,7.8,315,0,0,0
11,21,1014.9,1018.2,7.5,1.8,76,7.7,315,3,-3,3
11,22,1009.8,1013.1,13,0.9,81,10.9,315,9,-6,9
11,23,1013.3,1016.6,2,-1.2,59,9.4,315,2,-2,11
11,24,1020.3,1023.7,0,0.8,68,6.3,315,0,4,7
11,25,1014.8,1018,0,5.1,75,10,157.5,0,2,5
11,26,1017.4,1020.7,6.5,5.9,62,9,315,0,5,0
11,27,1010.8,1014,0.5,9.3,64,7.6,315,0,0,0
11,28,1012.3,1015.6,1.5,3.9,59,10,292.5,0,0,0
11,29,1014.4,1017.7,1,0,67,7.2,315,3,-3,3
11,30,1016.3,1019.7,0.5,-1.4,67,7.6,292.5,1,0,3
12,1,1015.5,1018.8,1.5,-0.2,71,9.4,315,1,1,2
12,2,1022.9,1026.3,0,3.5,57,6.5,292.5,0,1,1
12,3,1019.9,1023.2,0,6.8,68,8.2,157.5,0,1,0
12,4,1006,1009.2,10.5,10.1,88,12.3,157.5,0,0,0
12,5,1014.2,1017.5,1.5,2.2,67,10.3,292.5,0,0,0
12,6,1019.2,1022.6,0,-0.9,76,4.3,157.5,1,-1,1
12,7,1008.6,1011.9,13,-3.2,84,9.9,315,17,-16,17
12,8,1011.7,1015.1,2,-5.9,75,6.6,315,3,2,15
12,9,1015.4,1018.8,0.5,-5.8,63,7.8,292.5,0,2,13
12,10,1022.4,1025.8,0,-5.5,57,7.3,292.5,0,3,10
12,11,1023.9,1027.4,0,-3.9,78,3.8,202.5,2,-1,11
12,12,1014.6,1018,2,-3.1,83,3.7,157.5,3,-1,12
12,13,1015,1018.4,0,-3.6,71,3.5,135,0,1,11
12,14,1015.8,1019.2,14,-2.6,79,8,292.5,22,-20,31
12,15,1019.9,1023.3,1,-1.4,67,6.2,315,3,1,30
12,16,1012.5,1015.8,1,2.7,74,9,180,0,8,22
12,17,1002.5,1005.8,1.5,1.6,92,5.7,315,2,8,14
12,18,1002.3,1005.6,5,-0.8,78,8.7,315,7,-4,18
12,19,1003.3,1006.6,3,-1.2,77,10.7,315,7,-2,20
12,20,1011.1,1014.4,0,-1.8,57,6.7,292.5,0,1,19
12,21,1018,1021.3,0,0.7,64,6.5,292.5,0,4,15
12,22,1015.9,1019.2,0.5,1.6,89,3.8,157.5,1,2,13
12,23,1011.4,1014.7,1.5,1.8,83,8.8,315,4,0,13
12,24,1010.1,1013.5,1,-2.8,65,9.1,315,0,0,13
12,25,1012.9,1016.2,0,-1.3,68,4.7,292.5,1,1,12
12,26,1007.2,1010.5,2.5,-1.9,73,8.1,292.5,5,-4,16
12,27,1001,1004.4,3,-7.2,70,8,270,4,-3,19
12,28,998.8,1002.1,3.5,-4.7,62,11.2,292.5,7,-4,23
12,29,1003.6,1006.9,2,-3.5,63,9.3,315,5,0,23
12,30,1013.2,1016.5,12.5,-0.9,76,9.6,315,9,-6,29
12,31,1020.4,1023.8,3.5,-1.2,85,9.5,337.5,2,-2,31
1,1,1013.8,1017.2,1,-1.9,73,6.3,315,4,-2,33
1,2,1013.9,1017.3,0,-4.1,68,6,315,0,4,29
1,3,1018,1021.4,0,-3.3,66,6.1,315,0,1,28
1,4,1017.4,1020.7,0.5,-0.2,63,4.3,180,1,1,27
1,5,1008,1011.3,5.5,-2.2,77,8.2,315,13,-8,35
1,6,1011.5,1014.9,3.5,-3,68,9.2,315,7,-3,38
1,7,1013.4,1016.8,3.5,-4.8,74,8,337.5,3,-2,40
1,8,1008.5,1011.8,0,-3.5,68,4.7,247.5,0,4,36
1,9,1009.1,1012.5,3,-2,63,9.2,315,6,0,36
1,10,1005.6,1008.9,2,0.5,60,9.5,292.5,4,0,36
1,11,1013.2,1016.6,15,-3.6,77,10.8,315,20,-20,56
1,12,1017.5,1020.9,0.5,-2.4,70,7.2,337.5,0,6,50
1,13,1020.6,1024,0,-5.1,66,2.5,157.5,0,5,45
1,14,1021.6,1025,0,-5,70,3.4,135,0,3,42
1,15,1009.1,1012.4,3.5,0.1,79,13.6,157.5,0,3,39
1,16,1004.5,1007.8,2,-3,68,8.1,292.5,7,1,38
1,17,999.2,1002.6,6,-7.9,74,10.1,292.5,5,-5,43
1,18,1004.9,1008.3,6,-5,72,10.1,315,9,-5,48
1,19,1012,1015.3,0,-1.8,58,8.1,292.5,0,1,47
1,20,1001.5,1004.8,1,-2.4,74,9.8,315,2,4,43
1,21,998.6,1001.9,0.5,-5.2,57,9.1,270,1,0,43
1,22,1004.8,1008.1,0,-4.3,60,6.3,315,0,2,41
1,23,1003.1,1006.4,4.5,-2.3,78,9.6,157.5,12,-11,52
1,24,1002,1005.3,4,-1.9,77,11.4,337.5,1,0,52
1,25,1010,1013.3,13,-1.6,87,9,337.5,13,-10,62
1,26,1008.6,1011.9,2.5,-2.8,79,5.8,337.5,3,-3,65
1,27,1012,1015.4,0,-4.3,69,3.5,0,1,4,61
1,28,1002.8,1006.1,1.5,-0.6,75,10.5,157.5,1,5,56
1,29,1012.1,1015.5,2,-1.5,74,9.1,337.5,2,0,56
1,30,1015.6,1018.9,0.5,-2.1,69,6.8,135,0,2,54
1,31,1002.5,1005.9,4.5,-4.4,65,10.5,315,10,-8,62
2,1,1000.7,1004.1,0.5,-7,56,11.4,292.5,1,5,57
2,2,1007.9,1011.3,1.5,-5,58,11.3,292.5,1,2,55
2,3,1011.5,1014.8,0,0.1,57,7.3,157.5,0,2,53
2,4,999.8,1003.1,2.5,-1.7,75,11.3,315,2,2,51
2,5,1015.2,1018.6,1,-4.7,66,8.3,315,3,-1,52
2,6,1014.5,1017.9,6,-4.1,86,6.5,337.5,14,-13,65
2,7,1006.9,1010.3,7,-5.9,80,9.2,315,11,-7,72
2,8,1010.5,1014,0,-11.5,56,8.8,315,0,1,71
2,9,1015.3,1018.7,0.5,-8.8,60,4.6,292.5,0,5,66
2,10,1018.5,1021.9,0,-6,59,6.4,292.5,0,4,62
2,11,1020.9,1024.3,0,-5,54,5.7,292.5,0,3,59
2,12,1019,1022.4,1,-6,65,7.8,337.5,2,0,59
2,13,1018.2,1021.6,0.5,-6.1,63,6.8,315,2,1,58
2,14,1019,1022.4,4,-5,66,8,315,5,-4,62
2,15,1015.5,1018.8,0,-2.1,58,4.9,247.5,0,2,60
2,16,1004.3,1007.6,0.5,-2,68,7.1,315,0,2,58
2,17,1004.2,1007.5,0,-1.3,72,5.5,292.5,0,2,56
2,18,1014.9,1018.2,0.5,0.2,55,10.7,315,1,0,56
2,19,1016.5,1019.9,0,0.8,69,4.1,157.5,0,2,54
2,20,1010.6,1013.9,1.5,1.6,88,4.8,337.5,1,1,53
2,21,1012.7,1016,1.5,1.1,70,6.5,315,2,1,52
2,22,1011.5,1014.8,0,1.8,58,7.2,315,0,3,49
2,23,1012.8,1016.1,1.5,-0.8,71,7.5,337.5,3,-2,51
2,24,1011.4,1014.7,0,1.8,54,8.8,202.5,0,1,50
2,25,1009.1,1012.3,1.5,2.1,67,8.6,315,3,3,47
2,26,1013.9,1017.2,1,-0.7,68,8.3,337.5,1,0,47
2,27,1017.7,1021,0,1,47,4.5,202.5,0,2,45
2,28,1014,1017.3,0,1.3,61,3.9,157.5,0,1,44
3,1,1008.7,1012,0,2.5,60,6.9,292.5,0,3,41
3,2,1011.3,1014.6,0,0.9,57,7.8,315,1,1,40
3,3,1010.8,1014.1,0,1.7,63,5.3,135,0,1,39
3,4,1009.9,1013.2,0,2.2,76,7.2,337.5,0,3,36
3,5,1014.7,1018,0,2,67,7.3,315,0,3,33
3,6,1010,1013.3,0,3.5,73,7.6,315,0,3,30
3,7,1008.3,1011.6,0,0.1,54,7.5,315,0,3,27
3,8,1012.3,1015.6,0,0.3,56,6.3,337.5,1,1,26
3,9,1009.9,1013.1,0.5,5.8,55,9.8,202.5,0,2,24
3,10,1013.7,1017,0,4.3,62,7.2,337.5,0,5,19
3,11,1002.5,1005.7,0,3.9,62,10.4,180,0,2,17
3,12,998.1,1001.3,3,3,83,8.4,337.5,0,3,14
3,13,999,1002.2,3,2,76,8.6,225,0,2,12
3,14,1005.8,1009.1,2.5,0.8,62,9.5,315,3,-2,14
3,15,1014.5,1017.8,1,2,71,5.8,315,1,0,14
3,16,1009.1,1012.4,6.5,1.2,87,8.3,315,8,-3,17
3,17,1012.1,1015.4,0,1.7,73,6.6,315,0,3,14
3,18,1012.7,1015.9,0,5,50,5.9,180,0,3,11
3,19,1008.8,1012,0,8.4,65,6.6,157.5,0,5,6
3,20,1009.2,1012.5,0,6.9,74,9.3,157.5,0,6,0
3,21,997.9,1001,1.5,7.4,74,11,157.5,0,0,0
3,22,998.3,1001.6,6,0.7,78,12.6,315,0,0,0
3,23,1007.3,1010.6,4.5,-2.3,70,9.1,315,8,-8,8
3,24,1005.7,1009,2.5,-1.9,65,11.7,315,4,4,4
3,25,1005.7,1008.9,0,4.4,66,6.9,157.5,0,2,2
3,26,1001.6,1004.8,1,4.2,67,8.6,337.5,0,2,0
3,27,1002,1005.3,5.5,1.4,62,9.8,292.5,6,-6,6
3,28,1003.6,1006.9,1,0,54,10.3,315,1,5,1
3,29,1012.4,1015.7,0.5,0.1,58,9,315,0,1,0
3,30,1013.9,1017.2,0,1.8,44,7.4,315,0,0,0
3,31,1007.9,1011.1,0,2.4,54,6.7,315,0,0,0
